,word,define,synonyms,similarity 
9390,agency,means,approach,100
9391,agency,means,instrumentality,100
9392,agency,means,media,100
9393,agency,means,means,100
9394,agency,means,tunnels,100
9395,agency,means,routes,100
9396,agency,means,carriers,100
9397,agency,means,avenues,100
9398,agency,means,gullies,100
9399,agency,means,ducts,100
9400,agency,means,straits,100
9401,agency,means,courses,100
9402,agency,means,slits,100
9403,agency,means,passes,100
9404,agency,means,ditches,100
9405,agency,means,chases,100
9406,agency,means,canals,100
9407,agency,means,gouges,100
9408,agency,means,aqueducts,100
9409,agency,means,tubes,100
9410,agency,means,passages,100
9411,agency,means,arroyos,100
9412,agency,means,ways,100
9413,agency,means,mains,100
9414,agency,means,approaches,100
9415,agency,means,conduits,100
9416,agency,means,troughs,100
9417,agency,means,arteries,100
9418,agency,means,veins,100
9419,agency,means,furrows,100
9420,agency,means,sounds,100
9421,agency,means,gutters,100
9422,agency,means,runways,100
9423,agency,means,digs,100
9424,agency,means,canyons,100
9425,agency,means,pipes,100
9426,agency,means,chambers,100
9427,agency,means,sewers,100
9428,agency,means,watercourses,100
9429,agency,means,grooves,100
9430,agency,means,flutings,100
9431,agency,means,tideways,100
9432,agency,means,raceways,100
9433,agenda,agenda book,agenda,10
9434,agenda,agenda book,calendar,10
9435,agenda,agenda book,electronic organizer,10
9436,agenda,agenda book,hand-held organizer,10
9437,agenda,agenda book,personal digital assistant,10
9438,agenda,agenda book,Filofax [tm],10
9439,agenda,hidden motive,agenda,10
9440,agenda,hidden motive,hidden agenda,10
9441,agenda,hidden motive,incentive,10
9442,agenda,hidden motive,motivation,10
9443,agenda,hidden motive,motive,10
9444,agenda,hidden motive,reason,10
9445,agenda,hidden motive,driving force,10
9446,agenda,hidden motive,score to settle,10
9447,agenda,list; circular,program,100
9448,agenda,list; circular,card,100
9449,agenda,list; circular,agenda,100
9450,agenda,list; circular,handbill,100
9451,agenda,list; circular,notice,100
9452,agenda,list; circular,placard,100
9453,agenda,list; circular,schedule,100
9454,agenda,list; circular,poster,100
9455,agenda,list; circular,roster,100
9456,agenda,list; circular,handout,100
9457,agenda,list; circular,leaflet,100
9458,agenda,list; circular,syllabus,100
9459,agenda,list; circular,catalogue,100
9460,agenda,list; circular,flyer,100
9461,agenda,list; circular,inventory,100
9462,agenda,list; circular,advertisement,100
9463,agenda,list; circular,bulletin,100
9464,agenda,list; circular,listing,100
9465,agenda,list; circular,playbill,100
9466,agenda,list; circular,affiche,100
9467,agenda,list; circular,notes,100
9468,agenda,list; circular,debts,100
9469,agenda,list; circular,checks,100
9470,agenda,list; circular,statements,100
9471,agenda,list; circular,knocks,100
9472,agenda,list; circular,invoices,100
9473,agenda,list; circular,IOUS,100
9474,agenda,list; circular,damages,100
9475,agenda,list; circular,chits,100
9476,agenda,list; circular,scores,100
9477,agenda,list; circular,tabs,100
9478,agenda,list; circular,reckonings,100
9479,agenda,list; circular,bad news,100
9480,agenda,list; circular,itemized accounts,100
9481,agenda,list; circular,request for payments,100
9482,agenda,list; circular,statement of indebtednesses,100
9483,agenda,account; diary,album,100
9484,agenda,account; diary,record,100
9485,agenda,account; diary,notebook,100
9486,agenda,account; diary,list,100
9487,agenda,account; diary,register,100
9488,agenda,account; diary,pad,100
9489,agenda,account; diary,agenda,100
9490,agenda,account; diary,roster,100
9491,agenda,account; diary,essays,100
9492,agenda,account; diary,albums,100
9493,agenda,account; diary,novels,100
9494,agenda,account; diary,publications,100
9495,agenda,account; diary,dictionaries,100
9496,agenda,account; diary,pamphlets,100
9497,agenda,account; diary,texts,100
9498,agenda,account; diary,works,100
9499,agenda,account; diary,manuals,100
9500,agenda,account; diary,textbooks,100
9501,agenda,account; diary,fictions,100
9502,agenda,account; diary,volumes,100
9503,agenda,account; diary,editions,100
9504,agenda,account; diary,magazines,100
9505,agenda,account; diary,booklets,100
9506,agenda,account; diary,brochures,100
9507,agenda,account; diary,writing,100
9508,agenda,account; diary,copies,100
9509,agenda,account; diary,tomes,100
9510,agenda,account; diary,lexicons,100
9511,agenda,account; diary,periodicals,100
9512,agenda,account; diary,portfolios,100
9513,agenda,account; diary,primers,100
9514,agenda,account; diary,dissertations,100
9515,agenda,account; diary,opera,100
9516,agenda,account; diary,handbooks,100
9517,agenda,account; diary,readers,100
9518,agenda,account; diary,rolls,100
9519,agenda,account; diary,thesauruses,100
9520,agenda,account; diary,tracts,100
9521,agenda,account; diary,compendiums,100
9522,agenda,account; diary,Bibles,100
9523,agenda,account; diary,treatises,100
9524,agenda,account; diary,omnibuses,100
9525,agenda,account; diary,leaflets,100
9526,agenda,account; diary,encyclopedias,100
9527,agenda,account; diary,scrolls,100
9528,agenda,account; diary,monographs,100
9529,agenda,account; diary,paperbacks,100
9530,agenda,account; diary,hardcovers,100
9531,agenda,account; diary,nonfiction,100
9532,agenda,account; diary,spellers,100
9533,agenda,account; diary,folios,100
9534,agenda,account; diary,codices,100
9535,agenda,account; diary,atlases,100
9536,agenda,account; diary,quartos,100
9537,agenda,account; diary,reprints,100
9538,agenda,account; diary,octavos,100
9539,agenda,account; diary,offprints,100
9540,agenda,account; diary,bestsellers,100
9541,agenda,account; diary,opuscules,100
9542,agenda,account; diary,preprints,100
9543,agenda,account; diary,softcovers,100
9544,agenda,account; diary,vade mecums,100
9545,agent,"person who disturbs, causes trouble",malcontent,100
9546,agent,"person who disturbs, causes trouble",reactionary,100
9547,agent,"person who disturbs, causes trouble",radical,100
9548,agent,"person who disturbs, causes trouble",firebrand,100
9549,agent,"person who disturbs, causes trouble",demagogue,100
9550,agent,"person who disturbs, causes trouble",propagandist,100
9551,agent,"person who disturbs, causes trouble",zealot,100
9552,agent,"person who disturbs, causes trouble",anarchist,100
9553,agent,"person who disturbs, causes trouble",troublemaker,100
9554,agent,"person who disturbs, causes trouble",revolutionary,100
9555,agent,"person who disturbs, causes trouble",heretic,100
9556,agent,"person who disturbs, causes trouble",instigator,100
9557,agent,"person who disturbs, causes trouble",fighter,100
9558,agent,"person who disturbs, causes trouble",champion,100
9559,agent,"person who disturbs, causes trouble",rabble-rouser,100
9560,agent,"person who disturbs, causes trouble",pusher,100
9561,agent,"person who disturbs, causes trouble",partisan,100
9562,agent,"person who disturbs, causes trouble",advocate,100
9563,agent,"person who disturbs, causes trouble",agent,100
9564,agent,"person who disturbs, causes trouble",inciter,100
9565,agent,"person who disturbs, causes trouble",dissident,100
9566,agent,"person who disturbs, causes trouble",incendiary,100
9567,agent,"person who disturbs, causes trouble",ringleader,100
9568,agent,"person who disturbs, causes trouble",rebel,100
9569,agent,"person who disturbs, causes trouble",leftist,100
9570,agent,"person who disturbs, causes trouble",provocateur,100
9571,agent,"person who disturbs, causes trouble",reformer,100
9572,agent,"person who disturbs, causes trouble",fomenter,100
9573,agent,"person who disturbs, causes trouble",revisionist,100
9574,agent,"person who disturbs, causes trouble",mover,100
9575,agent,"person who disturbs, causes trouble",dogmatist,100
9576,agent,"person who disturbs, causes trouble",adjy,100
9577,agent,"person who disturbs, causes trouble",disrupter,100
9578,agent,"person who disturbs, causes trouble",sparkplug,100
9579,agent,"person who disturbs, causes trouble",wave maker,100
9580,agent,representative to a foreign country,diplomat,50
9581,agent,representative to a foreign country,emissary,50
9582,agent,representative to a foreign country,deputy,50
9583,agent,representative to a foreign country,plenipotentiary,50
9584,agent,representative to a foreign country,consul,50
9585,agent,representative to a foreign country,envoy,50
9586,agent,representative to a foreign country,agent,50
9587,agent,representative to a foreign country,minister,50
9588,agent,overseer,constable,100
9589,agent,overseer,sheriff,100
9590,agent,overseer,deputy,100
9591,agent,overseer,bobby,100
9592,agent,overseer,agent,100
9593,agent,overseer,steward,100
9594,agent,overseer,magistrate,100
9595,agent,overseer,marshall,100
9596,agent,person who carries messages or deliveries,shipper,50
9597,agent,person who carries messages or deliveries,emissary,50
9598,agent,person who carries messages or deliveries,courier,50
9599,agent,person who carries messages or deliveries,runner,50
9600,agent,person who carries messages or deliveries,envoy,50
9601,agent,person who carries messages or deliveries,agent,50
9602,agent,person who carries messages or deliveries,servant,50
9603,agent,person who carries messages or deliveries,carrier,50
9604,agent,person who carries messages or deliveries,messenger,50
9605,agent,person who carries messages or deliveries,transporter,50
9606,agent,person who carries messages or deliveries,porter,50
9607,agent,person who carries messages or deliveries,beast of burden,50
9608,agent,person who carries messages or deliveries,conveyor,50
9609,agent,person who carries messages or deliveries,internuncio,50
9610,agent,person who carries messages or deliveries,drogher,50
9611,agent,financial expert,merchant,100
9612,agent,financial expert,mediator,100
9613,agent,financial expert,agent,100
9614,agent,financial expert,intermediary,100
9615,agent,financial expert,entrepreneur,100
9616,agent,financial expert,financier,100
9617,agent,financial expert,dealer,100
9618,agent,financial expert,intercessor,100
9619,agent,financial expert,negotiator,100
9620,agent,financial expert,intermediate,100
9621,agent,financial expert,go-between,100
9622,agent,financial expert,factor,100
9623,agent,financial expert,interceder,100
9624,agent,financial expert,stockbroker,100
9625,agent,financial expert,business person,100
9626,agent,financial expert,interagent,100
9627,agent,financial expert,middleperson,100
9628,agent,means,medium,100
9629,agent,means,route,100
9630,agent,means,agency,100
9631,agent,means,instrument,100
9632,agent,means,vehicle,100
9633,agent,means,avenue,100
9634,agent,means,instrumentation,100
9635,agent,means,organ,100
9636,agent,means,ministry,100
9637,agent,means,agent,100
9638,agent,means,course,100
9639,agent,means,way,100
9640,agent,means,approach,100
9641,agent,means,instrumentality,100
9642,aggressive,very involved in activity,forceful,100
9643,aggressive,very involved in activity,busy,100
9644,aggressive,very involved in activity,energetic,100
9645,aggressive,very involved in activity,diligent,100
9646,aggressive,very involved in activity,keen,100
9647,aggressive,very involved in activity,dynamic,100
9648,aggressive,very involved in activity,enthusiastic,100
9649,aggressive,very involved in activity,engaged,100
